job_seed,n_rounds,job_model,job_scheme_types,job_elt_type,"N","time","model","type","backend","elt_type","ESS","median_MC_err"
3,12,LogisticRegression,MCMC,Float64,1024,54.790292815,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.694937105788055
3,12,LogisticRegression,MCMC,Float64,2048,54.280334416,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.715331350090233
3,12,LogisticRegression,MCMC,Float64,4096,54.577531576,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.720964451821713
3,12,LogisticRegression,MCMC,Float64,8192,66.708042501,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.734183567428824
3,12,LogisticRegression,MCMC,Float64,16384,78.598973187,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.742689732221676
3,12,LogisticRegression,MCMC,Float64,32768,156.624004382,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.744343583001646
5,13,LogisticRegression,MCMC,Float64,1,45.418325274,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
5,13,LogisticRegression,MCMC,Float64,2,52.775778018,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.205820843410995
5,13,LogisticRegression,MCMC,Float64,4,60.172128101,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.558193659219545
5,13,LogisticRegression,MCMC,Float64,8,67.726273956,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.979104439108873
5,13,LogisticRegression,MCMC,Float64,16,77.43727145,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.810448537929299
5,13,LogisticRegression,MCMC,Float64,32,89.302302296,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.8113992513403705
5,13,LogisticRegression,MCMC,Float64,64,91.063664431,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.788140198035163
5,13,LogisticRegression,MCMC,Float64,128,97.994985861,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.766028225844805
5,13,LogisticRegression,MCMC,Float64,256,108.390432729,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.741995994893825
5,13,LogisticRegression,MCMC,Float64,512,109.088418521,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.716779371695283
5,13,LogisticRegression,MCMC,Float64,1024,110.468880049,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.740508326677663
5,13,LogisticRegression,MCMC,Float64,2048,109.916919074,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.750813061752467
5,13,LogisticRegression,MCMC,Float64,4096,110.616253417,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.740203322278294
5,13,LogisticRegression,MCMC,Float64,8192,135.458174091,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.751149226875032
5,13,LogisticRegression,MCMC,Float64,16384,159.461164578,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.74219508031581
5,13,LogisticRegression,MCMC,Float64,32768,318.02665183,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.741768893453317
8,12,LogisticRegression,MCMC,Float64,1,22.750650446,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
8,12,LogisticRegression,MCMC,Float64,2,26.468999574,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.1825925596799465
8,12,LogisticRegression,MCMC,Float64,4,30.106494845,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.544319688256839
8,12,LogisticRegression,MCMC,Float64,8,33.783819955,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.067749915002645
8,12,LogisticRegression,MCMC,Float64,16,38.168044027,"LogisticRegression",MCMC,GPU,"Float64",16.0,-5.009275023309057
8,12,LogisticRegression,MCMC,Float64,32,43.454739342,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.787407225462345
8,12,LogisticRegression,MCMC,Float64,64,45.009519672,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.723496008596827
8,12,LogisticRegression,MCMC,Float64,128,48.54464058,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.734731535387735
8,12,LogisticRegression,MCMC,Float64,256,54.293608927,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.72270846205761
8,12,LogisticRegression,MCMC,Float64,512,54.334369911,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.711419318587067
8,12,LogisticRegression,MCMC,Float64,1024,54.99034443,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.743996680607761
8,12,LogisticRegression,MCMC,Float64,2048,54.597309684,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.735164556075901
8,12,LogisticRegression,MCMC,Float64,4096,54.624322652,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.733324929070756
8,12,LogisticRegression,MCMC,Float64,8192,66.896298504,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.743877440114296
8,12,LogisticRegression,MCMC,Float64,16384,78.581936892,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.743126929210977
8,12,LogisticRegression,MCMC,Float64,32768,156.582073161,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.741741392958847
8,11,LogisticRegression,MCMC,Float64,1,11.416017065,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
8,11,LogisticRegression,MCMC,Float64,2,13.273386935,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.5255734225630224
8,11,LogisticRegression,MCMC,Float64,4,15.105450579,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.5980230980302252
8,11,LogisticRegression,MCMC,Float64,8,16.972559184,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.246270643272075
8,11,LogisticRegression,MCMC,Float64,16,19.281591129,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.93618649108245
8,11,LogisticRegression,MCMC,Float64,32,21.763575012,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.841867862431039
8,11,LogisticRegression,MCMC,Float64,64,22.480672271,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.737240922259828
8,11,LogisticRegression,MCMC,Float64,128,24.090598326,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.744489296023479
8,11,LogisticRegression,MCMC,Float64,256,26.8616651,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.734857158222052
8,11,LogisticRegression,MCMC,Float64,512,27.187466324,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.728556469238198
8,11,LogisticRegression,MCMC,Float64,1024,27.826095397,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.721339005074475
8,11,LogisticRegression,MCMC,Float64,2048,27.260766442,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.732752403135123
8,11,LogisticRegression,MCMC,Float64,4096,27.316070722,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.744564036216895
8,11,LogisticRegression,MCMC,Float64,8192,33.314368274,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.742882402235935
8,11,LogisticRegression,MCMC,Float64,16384,39.243142764,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.743064039801757
8,11,LogisticRegression,MCMC,Float64,32768,77.967863783,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.744816414537098
6,10,LogisticRegression,MCMC,Float64,1,5.694392799,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
6,10,LogisticRegression,MCMC,Float64,2,6.649590491,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.3057976684272954
6,10,LogisticRegression,MCMC,Float64,4,7.52645463,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.4489154601912264
6,10,LogisticRegression,MCMC,Float64,8,8.452393337,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.037475319010654
6,10,LogisticRegression,MCMC,Float64,16,9.643989272,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.969841820478271
6,10,LogisticRegression,MCMC,Float64,32,10.904167057,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.823507183804319
6,10,LogisticRegression,MCMC,Float64,64,11.024482962,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.819836738608781
6,10,LogisticRegression,MCMC,Float64,128,11.879639886,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.791229975306001
6,10,LogisticRegression,MCMC,Float64,256,13.358960109,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.759187752903514
6,10,LogisticRegression,MCMC,Float64,512,13.361949373,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.737739071509912
6,10,LogisticRegression,MCMC,Float64,1024,14.050245654,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.702580824978314
6,10,LogisticRegression,MCMC,Float64,2048,13.479399308,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.725523016123535
6,10,LogisticRegression,MCMC,Float64,4096,13.568642966,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.741843667119312
6,10,LogisticRegression,MCMC,Float64,8192,16.503118585,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.745338509383874
6,10,LogisticRegression,MCMC,Float64,16384,19.365332586,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.757066611187074
6,10,LogisticRegression,MCMC,Float64,32768,38.722762169,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.747355912472203
9,10,LogisticRegression,MCMC,Float64,1,5.716086287,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
9,10,LogisticRegression,MCMC,Float64,2,6.684472237,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.228936240580463
9,10,LogisticRegression,MCMC,Float64,4,7.591429915,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.073565967970499
9,10,LogisticRegression,MCMC,Float64,8,8.492288785,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.877098496474081
9,10,LogisticRegression,MCMC,Float64,16,9.687464911,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.744679035488572
9,10,LogisticRegression,MCMC,Float64,32,10.882451399,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.707199822103683
9,10,LogisticRegression,MCMC,Float64,64,11.107485678,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.7278531761409965
9,10,LogisticRegression,MCMC,Float64,128,12.11158038,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.766825663609706
9,10,LogisticRegression,MCMC,Float64,256,13.460392709,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.751187534982236
9,10,LogisticRegression,MCMC,Float64,512,13.568547942,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.763479246598664
9,10,LogisticRegression,MCMC,Float64,1024,14.136113457,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.738985551597457
9,10,LogisticRegression,MCMC,Float64,2048,13.569118889,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.749163051476142
9,10,LogisticRegression,MCMC,Float64,4096,13.599824701,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.732399309228532
9,10,LogisticRegression,MCMC,Float64,8192,16.473828246,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.739261403503264
9,10,LogisticRegression,MCMC,Float64,16384,19.488372568,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.74034908324843
9,10,LogisticRegression,MCMC,Float64,32768,38.713530155,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.74145885829667
5,14,LogisticRegression,MCMC,Float64,1,90.741853868,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
5,14,LogisticRegression,MCMC,Float64,2,105.308545869,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.609758281109208
5,14,LogisticRegression,MCMC,Float64,4,120.135088487,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.7427673684589644
5,14,LogisticRegression,MCMC,Float64,8,135.922684416,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.102499182431649
5,14,LogisticRegression,MCMC,Float64,16,155.789715311,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.841219023741916
5,14,LogisticRegression,MCMC,Float64,32,180.160088048,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.817095970110346
5,14,LogisticRegression,MCMC,Float64,64,182.852710122,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.745231449565761
5,14,LogisticRegression,MCMC,Float64,128,197.564565353,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.753217238958095
5,14,LogisticRegression,MCMC,Float64,256,219.452617073,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.736356347564366
5,14,LogisticRegression,MCMC,Float64,512,222.120075612,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.733768621088508
5,14,LogisticRegression,MCMC,Float64,1024,223.269870863,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.72507861906013
5,14,LogisticRegression,MCMC,Float64,2048,223.804866495,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.72837856921876
5,14,LogisticRegression,MCMC,Float64,4096,224.743264243,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.717062852936394
5,14,LogisticRegression,MCMC,Float64,8192,274.071697951,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.7357513989489
5,14,LogisticRegression,MCMC,Float64,16384,322.827779132,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.726497999016807
5,14,LogisticRegression,MCMC,Float64,32768,644.031410048,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.73147393444945
3,10,LogisticRegression,MCMC,Float64,1,5.699870658,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
3,10,LogisticRegression,MCMC,Float64,2,6.655702915,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.737320759631549
3,10,LogisticRegression,MCMC,Float64,4,7.569593412,"LogisticRegression",MCMC,GPU,"Float64",4.0,-4.098491323377963
3,10,LogisticRegression,MCMC,Float64,8,8.468547517,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.307897842942361
3,10,LogisticRegression,MCMC,Float64,16,9.673709116,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.932046146045329
3,10,LogisticRegression,MCMC,Float64,32,10.886575571,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.769050031618063
3,10,LogisticRegression,MCMC,Float64,64,11.226711579,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.72431512051578
3,10,LogisticRegression,MCMC,Float64,128,12.042663206,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.763951502180429
3,10,LogisticRegression,MCMC,Float64,256,13.489602674,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.738289020913898
3,10,LogisticRegression,MCMC,Float64,512,13.542669134,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.75782041354604
3,10,LogisticRegression,MCMC,Float64,1024,14.128529631,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.742461189971584
3,10,LogisticRegression,MCMC,Float64,2048,13.555534704,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.738240161476948
3,10,LogisticRegression,MCMC,Float64,4096,13.626483777,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.750117296614796
3,10,LogisticRegression,MCMC,Float64,8192,16.527660558,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.749465762927956
3,10,LogisticRegression,MCMC,Float64,16384,19.413560433,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.747819680417898
3,10,LogisticRegression,MCMC,Float64,32768,38.781919558,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.73993716395966
10,12,LogisticRegression,MCMC,Float64,1,22.654994459,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
10,12,LogisticRegression,MCMC,Float64,2,26.385568419,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.781204600446018
10,12,LogisticRegression,MCMC,Float64,4,30.042291561,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.770489448158778
10,12,LogisticRegression,MCMC,Float64,8,33.748457514,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.362473868135066
10,12,LogisticRegression,MCMC,Float64,16,38.329454821,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.943091146881294
10,12,LogisticRegression,MCMC,Float64,32,43.839650162,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.84335630742202
10,12,LogisticRegression,MCMC,Float64,64,44.331976509,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.813437235533109
10,12,LogisticRegression,MCMC,Float64,128,48.563212705,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.732836649676018
10,12,LogisticRegression,MCMC,Float64,256,54.311800705,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.712352734102328
10,12,LogisticRegression,MCMC,Float64,512,54.281736535,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.728658482681842
10,12,LogisticRegression,MCMC,Float64,1024,54.83400691,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.75000440408463
10,12,LogisticRegression,MCMC,Float64,2048,54.269465644,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.742048332201444
10,12,LogisticRegression,MCMC,Float64,4096,55.212126637,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.739399067001656
10,12,LogisticRegression,MCMC,Float64,8192,66.7721736,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.739097780858824
10,12,LogisticRegression,MCMC,Float64,16384,79.204810292,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.746200070670406
10,12,LogisticRegression,MCMC,Float64,32768,156.807958971,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.740565506142513
1,13,LogisticRegression,MCMC,Float64,1,45.279511013,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
1,13,LogisticRegression,MCMC,Float64,2,52.558429034,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.672916881281126
1,13,LogisticRegression,MCMC,Float64,4,59.952661105,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.3806574251148445
1,13,LogisticRegression,MCMC,Float64,8,67.467731219,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.9088774418887353
1,13,LogisticRegression,MCMC,Float64,16,76.791810244,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.892224283879843
1,13,LogisticRegression,MCMC,Float64,32,88.452556064,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.834356393759473
1,13,LogisticRegression,MCMC,Float64,64,91.373209969,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.768524243294764
1,13,LogisticRegression,MCMC,Float64,128,98.007272495,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.718228628084049
1,13,LogisticRegression,MCMC,Float64,256,109.314346347,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.752528096727913
1,13,LogisticRegression,MCMC,Float64,512,109.483774946,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.742911857547803
1,13,LogisticRegression,MCMC,Float64,1024,111.064824498,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.732878099852254
1,13,LogisticRegression,MCMC,Float64,2048,110.454063111,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.758015138099351
1,13,LogisticRegression,MCMC,Float64,4096,110.671606232,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.738703436934163
1,13,LogisticRegression,MCMC,Float64,8192,134.814871751,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.737744636446799
1,13,LogisticRegression,MCMC,Float64,16384,159.166839322,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.738161577933296
1,13,LogisticRegression,MCMC,Float64,32768,317.325538247,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.736490636647009
6,8,LogisticRegression,MCMC,Float64,1,1.436042616,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
6,8,LogisticRegression,MCMC,Float64,2,1.707866478,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.1732349751233855
6,8,LogisticRegression,MCMC,Float64,4,1.913534687,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.586891752395443
6,8,LogisticRegression,MCMC,Float64,8,2.133435179,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.9557373742276813
6,8,LogisticRegression,MCMC,Float64,16,2.426543502,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.846118425363653
6,8,LogisticRegression,MCMC,Float64,32,2.748719578,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.702390095981253
6,8,LogisticRegression,MCMC,Float64,64,2.812555126,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.732372564192349
6,8,LogisticRegression,MCMC,Float64,128,2.957558179,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.732037626741689
6,8,LogisticRegression,MCMC,Float64,256,3.347606071,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.710626277761575
6,8,LogisticRegression,MCMC,Float64,512,3.33788308,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.719093864606844
6,8,LogisticRegression,MCMC,Float64,1024,3.855353622,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.703792731079979
6,8,LogisticRegression,MCMC,Float64,2048,3.333035749,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.727474106542049
6,8,LogisticRegression,MCMC,Float64,4096,3.360354922,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.731447213971292
6,8,LogisticRegression,MCMC,Float64,8192,4.111480299,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.733307855878895
6,8,LogisticRegression,MCMC,Float64,16384,4.809066419,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.730837128311997
6,8,LogisticRegression,MCMC,Float64,32768,9.662033314,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.734468909141347
1,11,LogisticRegression,MCMC,Float64,1,11.385872569,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
1,11,LogisticRegression,MCMC,Float64,2,13.264177433,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.076104773149796
1,11,LogisticRegression,MCMC,Float64,4,15.081312152,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.6266892624106877
1,11,LogisticRegression,MCMC,Float64,8,16.933798077,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.000198120241377
1,11,LogisticRegression,MCMC,Float64,16,19.270029932,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.98490233636653
1,11,LogisticRegression,MCMC,Float64,32,21.764712142,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.8464282265335195
1,11,LogisticRegression,MCMC,Float64,64,22.382631834,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.814000670967577
1,11,LogisticRegression,MCMC,Float64,128,23.982961982,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.741732639438265
1,11,LogisticRegression,MCMC,Float64,256,26.797983855,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.766597310927159
1,11,LogisticRegression,MCMC,Float64,512,26.817522052,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.748962778799799
1,11,LogisticRegression,MCMC,Float64,1024,27.345556113,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.747356330583226
1,11,LogisticRegression,MCMC,Float64,2048,27.172690649,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.748464056002879
1,11,LogisticRegression,MCMC,Float64,4096,27.176107325,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.755806878072681
1,11,LogisticRegression,MCMC,Float64,8192,33.122398417,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.747297412097794
1,11,LogisticRegression,MCMC,Float64,16384,38.895944655,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.749633378226344
1,11,LogisticRegression,MCMC,Float64,32768,77.814095932,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.742340387816382
3,8,LogisticRegression,MCMC,Float64,1,1.441079877,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
3,8,LogisticRegression,MCMC,Float64,2,1.736656778,"LogisticRegression",MCMC,GPU,"Float64",2.0,-5.0505528145661405
3,8,LogisticRegression,MCMC,Float64,4,1.913460887,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.9013363147619415
3,8,LogisticRegression,MCMC,Float64,8,2.133712372,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.8942925806870607
3,8,LogisticRegression,MCMC,Float64,16,2.42795062,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.853976985406908
3,8,LogisticRegression,MCMC,Float64,32,2.727410612,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.729958129657934
3,8,LogisticRegression,MCMC,Float64,64,2.746705452,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.696145747384832
3,8,LogisticRegression,MCMC,Float64,128,2.972679799,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.76713753063676
3,8,LogisticRegression,MCMC,Float64,256,3.319680236,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.734734629731982
3,8,LogisticRegression,MCMC,Float64,512,3.388702991,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.728983713437364
3,8,LogisticRegression,MCMC,Float64,1024,3.920715322,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.72403044564274
3,8,LogisticRegression,MCMC,Float64,2048,3.388319921,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.747381705114021
3,8,LogisticRegression,MCMC,Float64,4096,3.430533653,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.73044895139484
3,8,LogisticRegression,MCMC,Float64,8192,4.133535263,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.736502029826699
3,8,LogisticRegression,MCMC,Float64,16384,4.862152817,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.741667260368452
3,8,LogisticRegression,MCMC,Float64,32768,9.630484745,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.740610902180668
4,14,LogisticRegression,MCMC,Float64,1,90.979460279,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
4,14,LogisticRegression,MCMC,Float64,2,105.556052321,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.143757600841756
4,14,LogisticRegression,MCMC,Float64,4,120.379816449,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.916759889592593
4,14,LogisticRegression,MCMC,Float64,8,135.206823007,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.0456339187658035
4,14,LogisticRegression,MCMC,Float64,16,153.108071242,"LogisticRegression",MCMC,GPU,"Float64",16.0,-5.000384994956326
4,14,LogisticRegression,MCMC,Float64,32,180.843072494,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.905947586231959
4,14,LogisticRegression,MCMC,Float64,64,188.39216071,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.748810946400758
4,14,LogisticRegression,MCMC,Float64,128,199.739085324,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.755972141716459
4,14,LogisticRegression,MCMC,Float64,256,221.963136823,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.747711370219884
4,14,LogisticRegression,MCMC,Float64,512,222.241276981,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.748404679498863
4,14,LogisticRegression,MCMC,Float64,1024,222.933152122,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.72783815617214
4,14,LogisticRegression,MCMC,Float64,2048,223.057148897,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.753367044749632
4,14,LogisticRegression,MCMC,Float64,4096,223.703097145,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.73735621628651
4,14,LogisticRegression,MCMC,Float64,8192,272.883925589,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.74057941191958
