job_seed,n_rounds,job_model,job_scheme_types,job_elt_type,"N","time","model","type","backend","elt_type","ESS","median_MC_err"
4,7,LogisticRegression,SAIS,Float64,256,1.880976989,"LogisticRegression",SAIS,GPU,"Float64",41.8334627980118,-5.6924653295808385
4,7,LogisticRegression,SAIS,Float64,512,1.759153728,"LogisticRegression",SAIS,GPU,"Float64",57.53755401525041,-6.731328740557682
4,7,LogisticRegression,SAIS,Float64,1024,1.771745579,"LogisticRegression",SAIS,GPU,"Float64",66.84826445537732,-6.459610683300775
4,7,LogisticRegression,SAIS,Float64,2048,1.760497581,"LogisticRegression",SAIS,GPU,"Float64",157.1034355064098,-7.551311920666765
4,7,LogisticRegression,SAIS,Float64,4096,1.771799399,"LogisticRegression",SAIS,GPU,"Float64",370.87796395009866,-8.978584315410755
4,7,LogisticRegression,SAIS,Float64,8192,2.1387487,"LogisticRegression",SAIS,GPU,"Float64",603.4535519245508,-9.68139135180242
4,7,LogisticRegression,SAIS,Float64,16384,2.464496406,"LogisticRegression",SAIS,GPU,"Float64",1216.1949201779116,-10.555536323768326
4,7,LogisticRegression,SAIS,Float64,32768,4.865120521,"LogisticRegression",SAIS,GPU,"Float64",2174.3829378617575,-11.407780764943393
4,7,LogisticRegression,SAIS,Float64,65536,9.420415633,"LogisticRegression",SAIS,GPU,"Float64",4243.121711135397,-12.372701819461994
4,7,LogisticRegression,SAIS,Float64,131072,17.393959506,"LogisticRegression",SAIS,GPU,"Float64",7846.383977637504,-13.291499581802347
4,7,LogisticRegression,SAIS,Float64,262144,33.067557397,"LogisticRegression",SAIS,GPU,"Float64",15525.506064476653,-14.253533121012723
4,7,LogisticRegression,SAIS,Float64,524288,65.921925657,"LogisticRegression",SAIS,GPU,"Float64",30983.068638875437,-15.263805611534021
4,7,LogisticRegression,SAIS,Float64,1048576,131.286661772,"LogisticRegression",SAIS,GPU,"Float64",61160.910957156484,-16.307488718018956
2,9,LogisticRegression,SAIS,Float64,1,2.730976551,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
2,9,LogisticRegression,SAIS,Float64,2,3.273009994,"LogisticRegression",SAIS,GPU,"Float64",1.1040485781213432,-2.5070437125946787
2,9,LogisticRegression,SAIS,Float64,4,3.873076102,"LogisticRegression",SAIS,GPU,"Float64",2.2775902383035365,-2.448081330413182
2,9,LogisticRegression,SAIS,Float64,8,4.455838212,"LogisticRegression",SAIS,GPU,"Float64",4.469059491478392,-3.0569314655859605
2,9,LogisticRegression,SAIS,Float64,16,5.087307376,"LogisticRegression",SAIS,GPU,"Float64",6.475373083232717,-3.8097248881994203
2,9,LogisticRegression,SAIS,Float64,32,5.638750612,"LogisticRegression",SAIS,GPU,"Float64",16.966904859444515,-4.8659452130938385
2,9,LogisticRegression,SAIS,Float64,64,5.711716274,"LogisticRegression",SAIS,GPU,"Float64",30.010934554791334,-5.7032157303674165
2,9,LogisticRegression,SAIS,Float64,128,6.167225308,"LogisticRegression",SAIS,GPU,"Float64",66.07540188922512,-6.608276455641616
2,9,LogisticRegression,SAIS,Float64,256,6.999415111,"LogisticRegression",SAIS,GPU,"Float64",140.62632581222627,-7.700158037740289
2,9,LogisticRegression,SAIS,Float64,512,7.081983005,"LogisticRegression",SAIS,GPU,"Float64",266.56174251020167,-8.666706306091815
2,9,LogisticRegression,SAIS,Float64,1024,7.10198555,"LogisticRegression",SAIS,GPU,"Float64",410.0664968488534,-9.230262083093963
2,9,LogisticRegression,SAIS,Float64,2048,7.078131157,"LogisticRegression",SAIS,GPU,"Float64",941.1186994669283,-10.463754855616015
2,9,LogisticRegression,SAIS,Float64,4096,7.088519376,"LogisticRegression",SAIS,GPU,"Float64",1815.780970570659,-11.310452265272476
2,9,LogisticRegression,SAIS,Float64,8192,8.655237971,"LogisticRegression",SAIS,GPU,"Float64",3595.178338599631,-12.326681848508771
2,9,LogisticRegression,SAIS,Float64,16384,9.904216361,"LogisticRegression",SAIS,GPU,"Float64",7309.059881975634,-13.346085776176317
2,9,LogisticRegression,SAIS,Float64,32768,19.555811923,"LogisticRegression",SAIS,GPU,"Float64",14185.68895734303,-14.279879731082422
2,9,LogisticRegression,SAIS,Float64,65536,37.756951561,"LogisticRegression",SAIS,GPU,"Float64",29439.31074477003,-15.341108619981702
2,9,LogisticRegression,SAIS,Float64,131072,69.905183444,"LogisticRegression",SAIS,GPU,"Float64",57801.395439509804,-16.295324439333523
2,9,LogisticRegression,SAIS,Float64,262144,132.655654911,"LogisticRegression",SAIS,GPU,"Float64",116695.798846905,-17.304955065794775
2,9,LogisticRegression,SAIS,Float64,524288,264.462709307,"LogisticRegression",SAIS,GPU,"Float64",232256.83999371377,-18.319377348869217
2,9,LogisticRegression,SAIS,Float64,1048576,526.556905421,"LogisticRegression",SAIS,GPU,"Float64",464630.6741820569,-19.292515726773946
4,9,LogisticRegression,SAIS,Float64,1,2.759030435,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
4,9,LogisticRegression,SAIS,Float64,2,3.263975878,"LogisticRegression",SAIS,GPU,"Float64",1.934038741811297,-3.7730773164424747
4,9,LogisticRegression,SAIS,Float64,4,3.86882518,"LogisticRegression",SAIS,GPU,"Float64",2.5445383155610264,-3.0399451176793537
4,9,LogisticRegression,SAIS,Float64,8,4.43871857,"LogisticRegression",SAIS,GPU,"Float64",7.112975274548593,-3.924620379725619
4,9,LogisticRegression,SAIS,Float64,16,5.063006021,"LogisticRegression",SAIS,GPU,"Float64",8.404613570341786,-3.8919657880703267
4,9,LogisticRegression,SAIS,Float64,32,5.613765447,"LogisticRegression",SAIS,GPU,"Float64",16.786780573108686,-4.575742379373624
4,9,LogisticRegression,SAIS,Float64,64,5.744002267,"LogisticRegression",SAIS,GPU,"Float64",33.07727214958613,-5.837827471490265
4,9,LogisticRegression,SAIS,Float64,128,6.221017615,"LogisticRegression",SAIS,GPU,"Float64",64.39896680386786,-6.625095220777625
4,9,LogisticRegression,SAIS,Float64,256,6.96838368,"LogisticRegression",SAIS,GPU,"Float64",141.4576561027723,-7.764649472078528
4,9,LogisticRegression,SAIS,Float64,512,7.06074567,"LogisticRegression",SAIS,GPU,"Float64",252.88768145273013,-8.570538175398433
4,9,LogisticRegression,SAIS,Float64,1024,7.085007323,"LogisticRegression",SAIS,GPU,"Float64",530.1898782379626,-9.548631978888581
4,9,LogisticRegression,SAIS,Float64,2048,7.053342179,"LogisticRegression",SAIS,GPU,"Float64",922.4103521252855,-10.38102056233964
4,9,LogisticRegression,SAIS,Float64,4096,7.08736965,"LogisticRegression",SAIS,GPU,"Float64",1839.0243308490756,-11.351340781148327
4,9,LogisticRegression,SAIS,Float64,8192,8.610189559,"LogisticRegression",SAIS,GPU,"Float64",3425.1072346122164,-12.272498522982364
4,9,LogisticRegression,SAIS,Float64,16384,9.852931066,"LogisticRegression",SAIS,GPU,"Float64",7022.497671192895,-13.276681788564495
4,9,LogisticRegression,SAIS,Float64,32768,19.595904341,"LogisticRegression",SAIS,GPU,"Float64",14370.5242703936,-14.311497580630895
4,9,LogisticRegression,SAIS,Float64,65536,37.762919892,"LogisticRegression",SAIS,GPU,"Float64",29340.63173408791,-15.348003467359085
4,9,LogisticRegression,SAIS,Float64,131072,69.886986468,"LogisticRegression",SAIS,GPU,"Float64",58014.49961422428,-16.332499963153182
4,9,LogisticRegression,SAIS,Float64,262144,132.564865811,"LogisticRegression",SAIS,GPU,"Float64",116575.75652195503,-17.310667931421168
4,9,LogisticRegression,SAIS,Float64,524288,264.693881799,"LogisticRegression",SAIS,GPU,"Float64",232356.84582069403,-18.284401537862152
4,9,LogisticRegression,SAIS,Float64,1048576,526.495817421,"LogisticRegression",SAIS,GPU,"Float64",464610.9759704506,-19.298990569723976
9,8,LogisticRegression,SAIS,Float64,1,1.384017579,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
9,8,LogisticRegression,SAIS,Float64,2,1.663378801,"LogisticRegression",SAIS,GPU,"Float64",1.7680290368576133,-3.118774915207427
9,8,LogisticRegression,SAIS,Float64,4,1.952062449,"LogisticRegression",SAIS,GPU,"Float64",1.4778480458536902,-2.1258695088636035
9,8,LogisticRegression,SAIS,Float64,8,2.232945514,"LogisticRegression",SAIS,GPU,"Float64",2.216190579128991,-2.6987944612021684
9,8,LogisticRegression,SAIS,Float64,16,2.553110203,"LogisticRegression",SAIS,GPU,"Float64",6.976248206532109,-3.462700967153555
9,8,LogisticRegression,SAIS,Float64,32,2.837293453,"LogisticRegression",SAIS,GPU,"Float64",5.64174894384084,-3.5756274793365943
9,8,LogisticRegression,SAIS,Float64,64,2.848943956,"LogisticRegression",SAIS,GPU,"Float64",13.694923822929427,-4.434573612120647
9,8,LogisticRegression,SAIS,Float64,128,3.109831976,"LogisticRegression",SAIS,GPU,"Float64",33.402576461984665,-5.792755106441781
9,8,LogisticRegression,SAIS,Float64,256,3.512244826,"LogisticRegression",SAIS,GPU,"Float64",77.57538651058087,-6.787154859874132
9,8,LogisticRegression,SAIS,Float64,512,3.511560902,"LogisticRegression",SAIS,GPU,"Float64",151.76673129033873,-7.751802690506099
9,8,LogisticRegression,SAIS,Float64,1024,3.511904083,"LogisticRegression",SAIS,GPU,"Float64",278.71565875906924,-8.625291630495123
9,8,LogisticRegression,SAIS,Float64,2048,3.515263543,"LogisticRegression",SAIS,GPU,"Float64",409.33057238091465,-9.19789631763489
9,8,LogisticRegression,SAIS,Float64,4096,3.537399838,"LogisticRegression",SAIS,GPU,"Float64",775.8888597692039,-9.951153107443602
9,8,LogisticRegression,SAIS,Float64,8192,4.281307523,"LogisticRegression",SAIS,GPU,"Float64",1843.8798003600666,-11.288087441412147
9,8,LogisticRegression,SAIS,Float64,16384,4.937395488,"LogisticRegression",SAIS,GPU,"Float64",3738.205711363189,-12.28978074685602
9,8,LogisticRegression,SAIS,Float64,32768,9.754962325,"LogisticRegression",SAIS,GPU,"Float64",7187.999438893591,-13.20265893533825
9,8,LogisticRegression,SAIS,Float64,65536,18.796562691,"LogisticRegression",SAIS,GPU,"Float64",14591.456416830619,-14.279525677868893
9,8,LogisticRegression,SAIS,Float64,131072,34.778954452,"LogisticRegression",SAIS,GPU,"Float64",28148.06886042132,-15.225301241377807
9,8,LogisticRegression,SAIS,Float64,262144,66.007017742,"LogisticRegression",SAIS,GPU,"Float64",54524.588439913394,-16.172457656304672
9,8,LogisticRegression,SAIS,Float64,524288,131.722181059,"LogisticRegression",SAIS,GPU,"Float64",107917.5979542241,-17.132585241625815
9,8,LogisticRegression,SAIS,Float64,1048576,262.243775948,"LogisticRegression",SAIS,GPU,"Float64",214769.26666780232,-18.135322268895262
8,7,LogisticRegression,SAIS,Float64,1,0.700107634,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
8,7,LogisticRegression,SAIS,Float64,2,0.829291025,"LogisticRegression",SAIS,GPU,"Float64",1.4822171327843359,-2.9793899774960453
8,7,LogisticRegression,SAIS,Float64,4,1.021297207,"LogisticRegression",SAIS,GPU,"Float64",1.6323810191477393,-1.7811470822764748
8,7,LogisticRegression,SAIS,Float64,8,1.151967681,"LogisticRegression",SAIS,GPU,"Float64",1.0697907425093347,-1.403887181001503
8,7,LogisticRegression,SAIS,Float64,16,1.279271281,"LogisticRegression",SAIS,GPU,"Float64",5.420622965380815,-3.5255974265534635
8,7,LogisticRegression,SAIS,Float64,32,1.427042456,"LogisticRegression",SAIS,GPU,"Float64",8.416192203482236,-3.761230992678403
8,7,LogisticRegression,SAIS,Float64,64,1.431698555,"LogisticRegression",SAIS,GPU,"Float64",20.994523502949317,-5.073402517445943
8,7,LogisticRegression,SAIS,Float64,128,1.572020788,"LogisticRegression",SAIS,GPU,"Float64",17.34692867127789,-4.582097519319979
8,7,LogisticRegression,SAIS,Float64,256,1.770002009,"LogisticRegression",SAIS,GPU,"Float64",36.5334085794177,-5.802163018927661
8,7,LogisticRegression,SAIS,Float64,512,1.769297224,"LogisticRegression",SAIS,GPU,"Float64",55.96840443725392,-6.161033024276443
8,7,LogisticRegression,SAIS,Float64,1024,1.750998703,"LogisticRegression",SAIS,GPU,"Float64",94.04114705126706,-7.265302537555096
8,7,LogisticRegression,SAIS,Float64,2048,1.764158758,"LogisticRegression",SAIS,GPU,"Float64",137.6628879335152,-7.476702189885323
8,7,LogisticRegression,SAIS,Float64,4096,1.759296414,"LogisticRegression",SAIS,GPU,"Float64",288.40208428174833,-8.631162395050847
8,7,LogisticRegression,SAIS,Float64,8192,2.150969785,"LogisticRegression",SAIS,GPU,"Float64",449.2205625076626,-9.220009246708528
8,7,LogisticRegression,SAIS,Float64,16384,2.448381332,"LogisticRegression",SAIS,GPU,"Float64",797.0281774356934,-10.082986760337096
8,7,LogisticRegression,SAIS,Float64,32768,4.876942312,"LogisticRegression",SAIS,GPU,"Float64",1591.4070891872905,-10.98634907259052
8,7,LogisticRegression,SAIS,Float64,65536,9.408416236,"LogisticRegression",SAIS,GPU,"Float64",3946.2275598555607,-12.343760068539977
8,7,LogisticRegression,SAIS,Float64,131072,17.395948279,"LogisticRegression",SAIS,GPU,"Float64",7411.6897403189705,-13.212613680974528
8,7,LogisticRegression,SAIS,Float64,262144,33.02146945,"LogisticRegression",SAIS,GPU,"Float64",13887.428361556535,-14.137470229225654
8,7,LogisticRegression,SAIS,Float64,524288,65.906161891,"LogisticRegression",SAIS,GPU,"Float64",28901.658316412933,-15.170087134723232
8,7,LogisticRegression,SAIS,Float64,1048576,131.313766213,"LogisticRegression",SAIS,GPU,"Float64",46679.395973395636,-15.867535915428876
4,6,LogisticRegression,SAIS,Float64,1,0.360827282,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
4,6,LogisticRegression,SAIS,Float64,2,0.429194361,"LogisticRegression",SAIS,GPU,"Float64",1.790840441657761,-3.5805857586372904
4,6,LogisticRegression,SAIS,Float64,4,0.502047335,"LogisticRegression",SAIS,GPU,"Float64",1.0886457377199903,-2.431078667416688
4,6,LogisticRegression,SAIS,Float64,8,0.574020907,"LogisticRegression",SAIS,GPU,"Float64",2.0222259461931573,-3.3366234877031187
4,6,LogisticRegression,SAIS,Float64,16,0.65419587,"LogisticRegression",SAIS,GPU,"Float64",1.3711384752080726,-1.6177981158064347
4,6,LogisticRegression,SAIS,Float64,32,0.717079528,"LogisticRegression",SAIS,GPU,"Float64",4.958443795720984,-2.86532325744867
4,6,LogisticRegression,SAIS,Float64,64,0.721984019,"LogisticRegression",SAIS,GPU,"Float64",3.0295946731853474,-2.8372534462855863
4,6,LogisticRegression,SAIS,Float64,128,0.785908592,"LogisticRegression",SAIS,GPU,"Float64",4.606456201530812,-2.9843585129044907
4,6,LogisticRegression,SAIS,Float64,256,0.881990382,"LogisticRegression",SAIS,GPU,"Float64",4.740217246146941,-3.118682956272393
4,6,LogisticRegression,SAIS,Float64,512,0.880088941,"LogisticRegression",SAIS,GPU,"Float64",1.9526438073786088,-2.243272096851747
4,6,LogisticRegression,SAIS,Float64,1024,0.882331573,"LogisticRegression",SAIS,GPU,"Float64",2.999420639991731,-2.610202806487693
4,6,LogisticRegression,SAIS,Float64,2048,0.881381085,"LogisticRegression",SAIS,GPU,"Float64",31.339255635409703,-5.651198818779486
4,6,LogisticRegression,SAIS,Float64,4096,0.884426983,"LogisticRegression",SAIS,GPU,"Float64",80.69542162991898,-6.772058411940664
4,6,LogisticRegression,SAIS,Float64,8192,1.089321072,"LogisticRegression",SAIS,GPU,"Float64",90.18028193752653,-6.708902548560462
4,6,LogisticRegression,SAIS,Float64,16384,1.224037166,"LogisticRegression",SAIS,GPU,"Float64",152.08187588131926,-7.561724523390221
4,6,LogisticRegression,SAIS,Float64,32768,2.432752246,"LogisticRegression",SAIS,GPU,"Float64",379.2617823822478,-8.855698352436285
4,6,LogisticRegression,SAIS,Float64,65536,4.737376647,"LogisticRegression",SAIS,GPU,"Float64",1133.786773840178,-10.452761610291502
4,6,LogisticRegression,SAIS,Float64,131072,8.77599159,"LogisticRegression",SAIS,GPU,"Float64",1293.7548231748842,-10.710419575382522
4,6,LogisticRegression,SAIS,Float64,262144,16.72596602,"LogisticRegression",SAIS,GPU,"Float64",2061.182359595233,-11.397040670252856
4,6,LogisticRegression,SAIS,Float64,524288,33.287976671,"LogisticRegression",SAIS,GPU,"Float64",3823.1785592812166,-12.150950080576562
4,6,LogisticRegression,SAIS,Float64,1048576,66.209829562,"LogisticRegression",SAIS,GPU,"Float64",8410.257569659496,-13.322589150586772
4,8,LogisticRegression,SAIS,Float64,1,1.379009318,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
4,8,LogisticRegression,SAIS,Float64,2,1.68538475,"LogisticRegression",SAIS,GPU,"Float64",1.9958619685419332,-3.883273975425495
4,8,LogisticRegression,SAIS,Float64,4,1.944132664,"LogisticRegression",SAIS,GPU,"Float64",2.6524879717470036,-2.6529509163704
4,8,LogisticRegression,SAIS,Float64,8,2.246015338,"LogisticRegression",SAIS,GPU,"Float64",5.364793407881059,-3.6044088970306505
4,8,LogisticRegression,SAIS,Float64,16,2.555131349,"LogisticRegression",SAIS,GPU,"Float64",7.03950746622928,-3.935620990776867
4,8,LogisticRegression,SAIS,Float64,32,2.81789453,"LogisticRegression",SAIS,GPU,"Float64",10.100248946225692,-4.355752604967989
4,8,LogisticRegression,SAIS,Float64,64,2.867066632,"LogisticRegression",SAIS,GPU,"Float64",16.360892555322437,-4.997636597990827
4,8,LogisticRegression,SAIS,Float64,128,3.11720095,"LogisticRegression",SAIS,GPU,"Float64",40.787374020285185,-5.8355274659079575
4,8,LogisticRegression,SAIS,Float64,256,3.522949714,"LogisticRegression",SAIS,GPU,"Float64",78.68338107177478,-6.762874308903342
4,8,LogisticRegression,SAIS,Float64,512,3.511094557,"LogisticRegression",SAIS,GPU,"Float64",169.25368430096555,-7.9161959701843365
4,8,LogisticRegression,SAIS,Float64,1024,3.519574853,"LogisticRegression",SAIS,GPU,"Float64",272.3416915942921,-8.546634420995812
4,8,LogisticRegression,SAIS,Float64,2048,3.544050787,"LogisticRegression",SAIS,GPU,"Float64",394.2078289452159,-9.222154061162259
4,8,LogisticRegression,SAIS,Float64,4096,3.535312365,"LogisticRegression",SAIS,GPU,"Float64",681.9000546393199,-9.9106367227999
4,8,LogisticRegression,SAIS,Float64,8192,4.272674758,"LogisticRegression",SAIS,GPU,"Float64",1634.3567492059337,-11.083553414582957
4,8,LogisticRegression,SAIS,Float64,16384,4.942549692,"LogisticRegression",SAIS,GPU,"Float64",3037.377461557973,-11.95746654086275
4,8,LogisticRegression,SAIS,Float64,32768,9.75396885,"LogisticRegression",SAIS,GPU,"Float64",6805.307493210458,-13.135434305570428
4,8,LogisticRegression,SAIS,Float64,65536,18.779331477,"LogisticRegression",SAIS,GPU,"Float64",13418.38529407653,-14.135167431142827
4,8,LogisticRegression,SAIS,Float64,131072,34.767099901,"LogisticRegression",SAIS,GPU,"Float64",27599.563165246782,-15.204213315950215
4,8,LogisticRegression,SAIS,Float64,262144,66.027866848,"LogisticRegression",SAIS,GPU,"Float64",54823.982797648394,-16.152378743097906
4,8,LogisticRegression,SAIS,Float64,524288,131.668882331,"LogisticRegression",SAIS,GPU,"Float64",109298.12992463633,-17.154203408922406
4,8,LogisticRegression,SAIS,Float64,1048576,262.03479288,"LogisticRegression",SAIS,GPU,"Float64",219708.32593693916,-18.144563120229503
10,7,LogisticRegression,SAIS,Float64,1,0.705038852,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
10,7,LogisticRegression,SAIS,Float64,2,0.841982274,"LogisticRegression",SAIS,GPU,"Float64",1.3835301027877887,-3.7264462075352003
10,7,LogisticRegression,SAIS,Float64,4,1.000015299,"LogisticRegression",SAIS,GPU,"Float64",1.7736830283869192,-2.406780242001401
10,7,LogisticRegression,SAIS,Float64,8,1.142186033,"LogisticRegression",SAIS,GPU,"Float64",2.6800163397918695,-2.3835410091480678
10,7,LogisticRegression,SAIS,Float64,16,1.301092837,"LogisticRegression",SAIS,GPU,"Float64",2.510439535478482,-2.1276793683393023
10,7,LogisticRegression,SAIS,Float64,32,1.447034244,"LogisticRegression",SAIS,GPU,"Float64",3.2272810149213145,-2.976695187196488
10,7,LogisticRegression,SAIS,Float64,64,1.429119174,"LogisticRegression",SAIS,GPU,"Float64",9.856465409727978,-3.7721161607903415
10,7,LogisticRegression,SAIS,Float64,128,1.557921776,"LogisticRegression",SAIS,GPU,"Float64",10.074871735579297,-4.363537373110804
10,7,LogisticRegression,SAIS,Float64,256,1.758305418,"LogisticRegression",SAIS,GPU,"Float64",5.437526603015834,-3.357405109385147
10,7,LogisticRegression,SAIS,Float64,512,1.77813918,"LogisticRegression",SAIS,GPU,"Float64",47.20890616963264,-5.829473370142555
10,7,LogisticRegression,SAIS,Float64,1024,1.766945083,"LogisticRegression",SAIS,GPU,"Float64",74.40758686718856,-7.1931351984628
10,7,LogisticRegression,SAIS,Float64,2048,1.762196246,"LogisticRegression",SAIS,GPU,"Float64",134.92026566038587,-7.337786377674173
10,7,LogisticRegression,SAIS,Float64,4096,1.764230069,"LogisticRegression",SAIS,GPU,"Float64",221.66491416268363,-8.163379816905172
10,7,LogisticRegression,SAIS,Float64,8192,2.171063022,"LogisticRegression",SAIS,GPU,"Float64",596.1133743388227,-9.68645306233614
10,7,LogisticRegression,SAIS,Float64,16384,2.458287617,"LogisticRegression",SAIS,GPU,"Float64",1001.7365744434486,-10.278444245788478
10,7,LogisticRegression,SAIS,Float64,32768,4.875483662,"LogisticRegression",SAIS,GPU,"Float64",2179.612598004305,-11.543323586531457
10,7,LogisticRegression,SAIS,Float64,65536,9.429275513,"LogisticRegression",SAIS,GPU,"Float64",4591.375078082158,-12.557268893292015
10,7,LogisticRegression,SAIS,Float64,131072,17.399948049,"LogisticRegression",SAIS,GPU,"Float64",6584.96544300604,-13.121938027209797
10,7,LogisticRegression,SAIS,Float64,262144,33.038939004,"LogisticRegression",SAIS,GPU,"Float64",14571.140976375691,-14.227303318958963
10,7,LogisticRegression,SAIS,Float64,524288,65.936735543,"LogisticRegression",SAIS,GPU,"Float64",28415.236279882858,-15.144891758961066
10,7,LogisticRegression,SAIS,Float64,1048576,131.356667202,"LogisticRegression",SAIS,GPU,"Float64",57442.5122853275,-16.171798469416313
5,9,LogisticRegression,SAIS,Float64,1,2.740062026,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
5,9,LogisticRegression,SAIS,Float64,2,3.277923145,"LogisticRegression",SAIS,GPU,"Float64",1.0793866999906565,-1.6759279706085835
5,9,LogisticRegression,SAIS,Float64,4,3.884321507,"LogisticRegression",SAIS,GPU,"Float64",2.4840070891349604,-3.0381314143089164
5,9,LogisticRegression,SAIS,Float64,8,4.458846948,"LogisticRegression",SAIS,GPU,"Float64",3.3093597324784945,-2.5567466676677593
5,9,LogisticRegression,SAIS,Float64,16,5.055073045,"LogisticRegression",SAIS,GPU,"Float64",9.386918165015686,-4.123379664390659
5,9,LogisticRegression,SAIS,Float64,32,5.64094607,"LogisticRegression",SAIS,GPU,"Float64",17.56739353349326,-4.947395838030283
5,9,LogisticRegression,SAIS,Float64,64,5.721193282,"LogisticRegression",SAIS,GPU,"Float64",36.70906319970668,-5.968835580342764
5,9,LogisticRegression,SAIS,Float64,128,6.141879447,"LogisticRegression",SAIS,GPU,"Float64",70.18020372089867,-6.733372163191476
5,9,LogisticRegression,SAIS,Float64,256,7.006753273,"LogisticRegression",SAIS,GPU,"Float64",129.276253314506,-7.538108660503266
5,9,LogisticRegression,SAIS,Float64,512,7.009402721,"LogisticRegression",SAIS,GPU,"Float64",251.968226122766,-8.602325284342639
5,9,LogisticRegression,SAIS,Float64,1024,7.065026529,"LogisticRegression",SAIS,GPU,"Float64",450.57170860548774,-9.382151256922798
5,9,LogisticRegression,SAIS,Float64,2048,7.062134198,"LogisticRegression",SAIS,GPU,"Float64",955.6463419317296,-10.42022097618107
5,9,LogisticRegression,SAIS,Float64,4096,7.076828879,"LogisticRegression",SAIS,GPU,"Float64",1839.8508716316946,-11.316885156473896
5,9,LogisticRegression,SAIS,Float64,8192,8.644774457,"LogisticRegression",SAIS,GPU,"Float64",3720.2171213120114,-12.343977000494863
5,9,LogisticRegression,SAIS,Float64,16384,9.874907021,"LogisticRegression",SAIS,GPU,"Float64",7152.05851851422,-13.262743786714557
5,9,LogisticRegression,SAIS,Float64,32768,19.59892028,"LogisticRegression",SAIS,GPU,"Float64",14540.541530540466,-14.314364258037275
5,9,LogisticRegression,SAIS,Float64,65536,37.818573922,"LogisticRegression",SAIS,GPU,"Float64",29310.16993263597,-15.320130017139363
5,9,LogisticRegression,SAIS,Float64,131072,69.875446593,"LogisticRegression",SAIS,GPU,"Float64",58060.69400064852,-16.320175314560498
5,9,LogisticRegression,SAIS,Float64,262144,132.551579323,"LogisticRegression",SAIS,GPU,"Float64",117150.7551262556,-17.31725884681132
5,9,LogisticRegression,SAIS,Float64,524288,264.575561573,"LogisticRegression",SAIS,GPU,"Float64",233040.5206715486,-18.289168960420533
5,9,LogisticRegression,SAIS,Float64,1048576,526.762834981,"LogisticRegression",SAIS,GPU,"Float64",464581.7149753736,-19.293723899091198
6,9,LogisticRegression,SAIS,Float64,1,2.753513256,"LogisticRegression",SAIS,GPU,"Float64",1.0,-Inf
6,9,LogisticRegression,SAIS,Float64,2,3.27111243,"LogisticRegression",SAIS,GPU,"Float64",1.9600717737561186,-4.076421798496373
6,9,LogisticRegression,SAIS,Float64,4,3.9233327,"LogisticRegression",SAIS,GPU,"Float64",3.6042956004396114,-3.2309141005895667
6,9,LogisticRegression,SAIS,Float64,8,4.476934294,"LogisticRegression",SAIS,GPU,"Float64",3.2424112535624676,-2.725968646152945
6,9,LogisticRegression,SAIS,Float64,16,5.063105256,"LogisticRegression",SAIS,GPU,"Float64",8.907568277104016,-4.051989357170548
6,9,LogisticRegression,SAIS,Float64,32,5.721934446,"LogisticRegression",SAIS,GPU,"Float64",13.109100496509125,-4.504866475658968
6,9,LogisticRegression,SAIS,Float64,64,5.857289436,"LogisticRegression",SAIS,GPU,"Float64",34.523971446277365,-5.744386409141381
6,9,LogisticRegression,SAIS,Float64,128,6.314512394,"LogisticRegression",SAIS,GPU,"Float64",76.1598622887522,-6.799048232861805
6,9,LogisticRegression,SAIS,Float64,256,7.071539592,"LogisticRegression",SAIS,GPU,"Float64",135.59066028293685,-7.615565237920091
6,9,LogisticRegression,SAIS,Float64,512,7.062560967,"LogisticRegression",SAIS,GPU,"Float64",253.64026129090047,-8.490970990100518
6,9,LogisticRegression,SAIS,Float64,1024,7.111952054,"LogisticRegression",SAIS,GPU,"Float64",407.43980058216994,-9.259392801332538
6,9,LogisticRegression,SAIS,Float64,2048,7.092421408,"LogisticRegression",SAIS,GPU,"Float64",902.3633287981268,-10.323653198586607
6,9,LogisticRegression,SAIS,Float64,4096,7.136523181,"LogisticRegression",SAIS,GPU,"Float64",1845.7850777358947,-11.412211570928216
6,9,LogisticRegression,SAIS,Float64,8192,8.678883304,"LogisticRegression",SAIS,GPU,"Float64",3531.9243219869863,-12.29990073678687
6,9,LogisticRegression,SAIS,Float64,16384,9.919829141,"LogisticRegression",SAIS,GPU,"Float64",7307.824231025669,-13.332126080059101
6,9,LogisticRegression,SAIS,Float64,32768,19.601933459,"LogisticRegression",SAIS,GPU,"Float64",14172.428908751832,-14.26209427664768
6,9,LogisticRegression,SAIS,Float64,65536,37.7429165,"LogisticRegression",SAIS,GPU,"Float64",29142.144353474596,-15.338322475726857
6,9,LogisticRegression,SAIS,Float64,131072,69.963925239,"LogisticRegression",SAIS,GPU,"Float64",57864.50491085008,-16.3210331677125
6,9,LogisticRegression,SAIS,Float64,262144,132.383883798,"LogisticRegression",SAIS,GPU,"Float64",116292.56153195526,-17.316253612361354
